"code","title","cnt_vote","cnt_review_before","cnt_review_after","director_weight","distributor_weight","total"
127322,"폴링 스노우",1,1,0,0.00215912620257819,0.379046909953879,113
146174,"맞춤 수트",0,0,0,0.00215912620257819,0.379046909953879,113
123026,"미조",92,14,83,0.00187888563351199,5.91803519045678,112
28919,"지배의 공허한 영광 ",1,1,0,0.00289666842752968,0.379046909953879,112
133161,"어떤 여행, 시민창작뮤지컬",15,0,15,0.00811423829523485,5.91803519045678,112
119297,"이별에 대처하는 자세",2,2,0,0.00214001889105095,0.379046909953879,112
33125,"존 웨인의 히프",0,0,0,0.00337562503647918,0.379046909953879,112
106364,"배틀독",7,7,0,0.00212091157952371,0.096221056050454,111
37605,"미친 시간",11,11,0,0.00111777772434358,0.379046909953879,111
96914,"애정 남녀",3,0,3,0.00212091157952371,0.502299749093481,111
115287,"콩나물",30,30,0,0.129560310362376,0.0561641642127321,111
73131,"캐릭터",15,1,11,0.00210180426799647,5.06162805848084,110
122003,"나의 경우 ",2,2,0,0.00289666842752968,0.379046909953879,110
15254,"알카트라즈 탈출",136,136,0,0.00553394694949365,0.379046909953879,110
99337,"소피아와 고집 센 남편",8,8,0,0.00210180426799647,0.379046909953879,110
96781,"더 위 앤 더 아이",2,6,2,2.29979423004174,7.03238696134619,109
143960,"이방인",2,2,0,0.0144909850622593,0.379046909953879,109
38876,"서부로 가다",3,3,0,0.00292819549154962,0.379046909953879,109
139375,"슬픈남자",87,5,82,0.00208269695646923,0.0314750329007085,109
133583,"잠들 수 없어",0,0,0,0.00276100651568627,0.379046909953879,109
38413,"기디언 경감",2,2,0,0.0339397963573413,0.379046909953879,108
121745,"붓다 : 위대한 여정",25,14,22,0.00206358964494199,1.65746368208052,108
143285,"갈리폴리 상륙작전",17,4,15,0.00206358964494199,0.216090057682234,108
29942,"사우스 스트리트의 소매치기 ",9,0,9,0.000673966988415396,0.379046909953879,108
137338,"영메시아",3,4,3,0.00206358964494199,0.379046909953879,108
96979,"매일매일 알츠하이머",0,0,0,0.00206358964494199,0.379046909953879,108
125145,"너이길 원해 ",5,5,0,0.00553394694949365,0.379046909953879,107
132766,"편지",1,1,0,0.00289666842752968,0.379046909953879,107
107491,"고딩감독",11,16,11,0.00204448233341475,0.438436620375312,107
133081,"그레이트 스톤 페이스",3,0,3,0.00204448233341475,0.379046909953879,107
142372,"뉴 스텝업: 어반댄스",20,21,0,0.00204448233341475,3.39112634497912,107
145414,"트릭",469,104,441,0.00204448233341475,79.4689497247723,107
46106,"이사 소동 ",5,5,0,0.00330556489421263,0.379046909953879,106
147397,"동쪽",1,0,1,0.00330556489421263,0.379046909953879,106
124254,"침입자",0,0,0,0.00276100651568627,0.379046909953879,106
29516,"죽거나 혹은 나쁘거나",391,2,386,102.1821188,0.379046909953879,105
116473,"우리에게 허락된 특별한 시간의 끝",0,0,0,0.00200626771036026,0.379046909953879,105
49286,"파리의 랑데부",0,0,0,0.00553394694949365,0.379046909953879,105
35815,"밥",11,11,0,0.00429596054170793,0.379046909953879,105
143624,"왕초와 용가리",6,6,0,0.00198716039883302,0.379046909953879,104
37157,"깝스",144,0,143,0.00198716039883302,0.0300312240520521,104
143214,"칼큘레이터",97,2,88,0.00198716039883302,0.216090057682234,104
145418,"다크 월드: 이퀄리브리엄",67,5,66,0.00198716039883302,0.216090057682234,104
78384,"이지머니",25,5,26,0.20739075931667,0.216090057682234,104
150280,"데어 투비 와일드",5,5,0,0.00198716039883302,0.379046909953879,104
27322,"휴머니티",13,13,0,0.00196805308730578,0.379046909953879,103
125853,"씨 없는 수박 김대중",25,5,24,0.00196805308730578,0.379046909953879,103
104080,"나는 여신이다 ",2,2,0,0.00196805308730578,0.379046909953879,103
135311,"부퍼의 계곡에서 ",0,0,0,0.00196805308730578,0.379046909953879,103
121563,"그의 시선",17,17,0,0.00196805308730578,0.379046909953879,103
144712,"콘크리트 스토리 : 조립식 건축의 역사",2,0,2,0.00196805308730578,0.379046909953879,103
84238,"굴공주",2,0,2,0.00310918419240488,0.379046909953879,103
126312,"발광하는 현대사",145,145,0,0.00194894577577854,0.379046909953879,102
128590,"아름다운 청년, 자코모 레오파르디",1,1,0,0.00194894577577854,0.379046909953879,102
35835,"벨라 마르타",2,2,0,0.00194894577577854,0.379046909953879,102
125127,"라오스 ",4,4,0,0.0019298384642513,0.0291649387428583,101
130035,"반장선거",0,0,0,0.00553394694949365,0.379046909953879,101
135959,"살인캠프",176,7,175,0.0063054128039894,0.684629046313735,101
136795,"산리즈카에 살다: 나리타 이야기",2,2,0,0.0019298384642513,0.379046909953879,101
137989,"키스 미",0,0,0,0.00553394694949365,0.379046909953879,101
19501,"하나비",217,0,212,0.000968103784046858,0.379046909953879,101
145164,"권적운",1,0,1,0.00429596054170793,0.379046909953879,101
31904,"취화선",328,1,323,0.247481083452742,140.958593364516,101
143427,"안나의 눈물",3,3,0,0.0019298384642513,0.379046909953879,101
137308,"5월 1일",18,3,18,0.0019298384642513,154.323241359253,101
36115,"실록 아베 사다",2,2,0,0.0015031085068096,5.91803519045678,101
97647,"가족의 초상",556,124,459,0.0019298384642513,0.379046909953879,101
148137,"몬스터즈",0,0,0,0.00191073115272406,3.14417142349702,100
86791,"올드 독",3,3,0,0.00109675968166361,0.379046909953879,100
38875,"싸움왕 버틀러",1,1,0,0.00292819549154962,0.379046909953879,100
137583,"프롬 더 다크",6,36,5,0.00191073115272406,3.14417142349702,100
138895,"리얼 술래잡기",82,124,71,0.0194448740308885,1.35472584269425,100
145170,"버스차장 히데코",4,0,3,0.00429596054170793,0.379046909953879,100
107474,"흑장미",0,0,0,0.0409278612913494,0.379046909953879,100
128892,"루버브",1,1,0,0.00553394694949365,0.379046909953879,99
121564,"집으로 간다",11,11,0,0.00189162384119682,2.39811837065658,99
51210,"구름 저편에 ",1,1,0,0.00189162384119682,0.379046909953879,99
140616,"카페 필로소피 코피",2,2,0,0.00189162384119682,0.379046909953879,99
137980,"아이 엠 히어",0,0,0,0.00189162384119682,0.379046909953879,99
137187,"대답해줘",1,1,0,0.00187251652966958,0.379046909953879,98
127079,"피들스틱스",1,1,0,0.00187251652966958,0.379046909953879,98
131232,"마틴 반 세브렌의 무한한 세계",0,0,0,0.00187251652966958,0.379046909953879,98
139866,"다윈으로 가는 마지막 택시",13,20,14,0.00187251652966958,12.9619383196973,98
107479,"실베스트르",0,0,0,0.00553394694949365,0.379046909953879,98
11974,"신곡",1,1,0,0.00289666842752968,0.379046909953879,97
29045,"가을이야기",11,11,0,0.00468675055603888,0.379046909953879,97
110813,"유 앤 더 나잇",8,8,0,0.00553394694949365,0.379046909953879,96
28918,"프란시스카",0,0,0,0.00289666842752968,0.379046909953879,96
117605,"아오루기아의 마지막 큰 사슴",0,0,0,0.00553394694949365,0.379046909953879,96
128598,"디어리스트",19,19,0,3.63622647384729,0.379046909953879,96
145166,"아내의 마음",0,0,0,0.00429596054170793,0.379046909953879,96
75112,"용암의 집",0,0,0,0.00245528953125042,0.379046909953879,96
132272,"스톡홀름 씨의 좋은 날",6,6,0,0.00181519459508786,0.379046909953879,95
128511,"북녘에서 온 노래",3,3,0,0.00181519459508786,0.379046909953879,95
144711,"케이프코드 해변의 바우하우스",0,0,0,0.00181519459508786,0.379046909953879,95
14194,"완전 범죄",10,11,0,0.00181519459508786,0.379046909953879,95
132828,"빈센트",0,0,0,0.00181519459508786,0.379046909953879,95
31621,"철마",0,0,0,0.00553394694949365,0.379046909953879,94
49546,"사막의 태양",1,1,0,0.00553394694949365,0.379046909953879,94
25366,"나라야마 부시코",114,1,112,0.00170479679515269,0.379046909953879,94
31296,"봄 이야기",10,10,0,0.00468675055603888,0.379046909953879,94
144706,"아르헨티나 건축의 거장, 아만시오 윌리암스",0,0,0,0.00179608728356062,0.379046909953879,94
66853,"반다의 방",1,1,0,0.00245528953125042,0.379046909953879,94
107476,"백설공주",0,0,0,0.00337562503647918,0.379046909953879,94
13170,"철목련",14,14,0,0.00553394694949365,0.379046909953879,93
135310,"로트나",1,1,0,0.00177697997203338,0.379046909953879,93
83299,"초콜릿 로맨스",37,37,0,0.0851612874769114,0.379046909953879,93
19529,"다크시티",608,3,595,8.78867543931571,0.379046909953879,93
41149,"숀벤 라이더",1,1,0,0.00209225061223285,0.379046909953879,93
140795,"다방의 푸른 꿈",2,2,0,0.00177697997203338,0.379046909953879,93
62747,"부부",0,0,0,0.00429596054170793,0.379046909953879,93
132784,"표정들",1,1,0,0.00175787266050614,0.379046909953879,92
121158,"이불",60,9,58,0.00175787266050614,0.00801313911004275,92
33755,"케이-펙스",1954,25,1916,0.00175787266050614,0.379046909953879,92
123106,"나타샤",0,0,0,0.00175787266050614,0.379046909953879,92
49569,"스패로우 ",14,36,14,0.00285654307332247,0.0246410043504017,91
14344,"오블로모프의 생애",0,0,0,0.00553394694949365,0.379046909953879,91
122113,"울프 토템",32,32,0,0.0502140146935883,0.379046909953879,91
108684,"황소자리",0,0,0,0.00832919554991631,0.379046909953879,91
145165,"야성의 여인",5,0,5,0.00429596054170793,0.379046909953879,91
17626,"미션 임파서블",812,6,780,0.0885678481606252,0.379046909953879,90
125942,"마이크로토피아",1,1,0,0.00553394694949365,0.379046909953879,90
65078,"홍당무",4,4,0,0.0389483438171273,0.379046909953879,90
38873,"사랑의 보금자리 & 셜록 주니어",1,1,0,0.00553394694949365,0.379046909953879,90
132539,"티 타임",5,5,0,0.00171965803745166,0.379046909953879,90
138598,"정조문의 항아리",1,1,0,0.00128974352808874,0.379046909953879,90
128597,"틈입자",1,1,0,0.00171965803745166,0.379046909953879,90
139441,"해안가로의 여행",13,14,0,0.00374503305933916,7.03238696134619,90
140576,"아빠",3,3,0,0.00553394694949365,0.379046909953879,90
150544,"수상한 여의사",6,6,0,0.00171965803745166,0.379046909953879,90
128162,"3D 프린팅: 전설을 만들다",1,1,0,0.00170055072592442,0.379046909953879,89
28917,"불운의 사랑 ",4,4,0,0.00289666842752968,0.379046909953879,89
26024,"블루스 브라더스",4,4,0,0.00170055072592442,0.379046909953879,89
118270,"지상의 밤",1,1,0,0.00553394694949365,0.379046909953879,89
70617,"악질 경찰",193,16,188,0.00170055072592442,0.379046909953879,89
143651,"남북미생",0,0,0,0.00133751180690684,0.379046909953879,89
26271,"정",74,0,74,0.0350237020294321,0.0256997975060831,89
143549,"휴먼",7,7,0,0.00170055072592442,0.379046909953879,89
73415,"굽이도는 증기선",1,1,0,0.00553394694949365,0.379046909953879,88
125722,"병사의 발라드",10,10,0,0.00553394694949365,0.379046909953879,88
51813,"금발 소녀의 기벽",11,11,0,0.00289666842752968,0.379046909953879,88
93437,"간지들의 하루",5,5,0,0.00168144341439717,0.379046909953879,88
113140,"내 이름은...",0,0,0,0.00168144341439717,0.379046909953879,88
115387,"슬로푸드 이야기",0,0,0,0.00168144341439717,0.379046909953879,88
10321,"살인광시대",33,0,33,0.022372751067246,0.0388865849904777,88
12590,"캬바레",26,26,0,0.00553394694949365,0.379046909953879,88
113159,"바이올렛: 그녀의 뜨거운 삶",2,2,0,0.00166233610286993,0.379046909953879,87
123380,"미성년",4,4,0,0.00166233610286993,0.379046909953879,87
77702,"포크의 여왕 존 바에즈",4,3,4,0.00166233610286993,27.9795964291203,87
130032,"어느 사진가의 기억",0,0,0,0.00164322879134269,0.379046909953879,86
131328,"루시앙 에르베의 자화상",1,1,0,0.00553394694949365,0.379046909953879,86
13813,"지하실의 멜로디",5,5,0,0.00553394694949365,0.379046909953879,86
112580,"플라이",0,0,0,0.00164322879134269,0.379046909953879,86
41391,"내 어머니",17,17,0,0.00162412147981545,0.379046909953879,85
68614,"언터처블",12,12,0,0.0885678481606252,0.022956560693636,85
52935,"토니 마네로 ",4,4,0,0.00553394694949365,0.379046909953879,85
13950,"형사 서피코",74,74,0,0.00553394694949365,0.379046909953879,85
137360,"피터의 상상초월 작업실",6,6,0,0.00162412147981545,0.379046909953879,85
121366,"백일염화",73,73,0,0.00162412147981545,0.379046909953879,85
88962,"같이",0,0,0,0.00162412147981545,0.379046909953879,85
148889,"그녀들의 점심시간",1,1,0,0.00162412147981545,0.379046909953879,85
17695,"잃어버린 아이들의 도시 ",186,1,185,0.0527457334709477,0.379046909953879,84
62748,"아내",2,2,0,0.00429596054170793,0.379046909953879,84
62921,"내가 죽인 남자",0,0,0,0.00310918419240488,0.379046909953879,84
87579,"스키야키: 감방미식회",67,67,0,0.00160501416828821,0.379046909953879,84
144316,"스페셜 애니",1,1,0,0.00158590685676097,2.16488308289655,83
148881,"수상 관저 앞에서 ",0,0,0,0.00158590685676097,0.379046909953879,83
63120,"세브린느, 38년 후",0,0,0,0.00289666842752968,0.379046909953879,82
130413,"뚱보 케빈의 살빼기 작전",0,0,0,0.00553394694949365,0.379046909953879,82
139832,"미드 와이프",0,7,0,0.00156679954523373,0.379046909953879,82
145133,"자크 리베트, 파수꾼",0,0,0,0.00156679954523373,0.379046909953879,82
46471,"양귀비",2,2,0,0.00208997593228913,0.379046909953879,82
10124,"에어플레인",63,63,0,0.00553394694949365,0.379046909953879,81
29962,"군중",1,1,0,0.0134888934240715,0.379046909953879,81
122372,"집",6,6,0,0.00154769223370649,696.286931730838,81
36917,"나일의 딸",0,0,0,0.0457046891731596,0.379046909953879,81
87175,"색정 암컷 시장",1,1,0,0.0015031085068096,0.379046909953879,81
128659,"디브",9,9,0,0.00154769223370649,0.379046909953879,81
148614,"탐정사무소-평강공주와 바보온달 무삭제판",1,1,1,0.00473861325875567,0.0520252455132505,81
10283,"마농의 샘",20,68,18,0.00152858492217925,0.379046909953879,80
15290,"블리트",42,42,0,0.00152858492217925,0.379046909953879,80
131672,"신이 말하는 대로",674,103,602,0.0427940087171766,154.323241359253,80
18827,"도니 브래스코 ",808,6,796,0.00152858492217925,0.379046909953879,80
18545,"낮은 목소리 2",6,0,5,11.6405324444861,0.379046909953879,80
40021,"나쁜 친구들",6,0,6,0.00121331428197978,0.379046909953879,79
142034,"필름맨",0,0,0,0.0017897181797182,0.379046909953879,79
132288,"더블 해피니스 : 복제된 도시",1,1,0,0.00150947761065201,0.379046909953879,79
12881,"아니키 보보",0,0,0,0.00289666842752968,0.379046909953879,78
10964,"섹스 거짓말 그리고 비디오테이프",95,0,94,0.00149037029912477,0.0498114052786441,78
137188,"스와니-1989 아세아스와니 원정투쟁의 기록",0,0,0,0.00149037029912477,0.379046909953879,78
144904,"모스크바 엘레지",0,0,0,0.00832919554991631,0.379046909953879,78
28920,"세계의 시초로의 여행 ",1,1,0,0.00289666842752968,0.379046909953879,77
13717,"한밤의 암살자",43,43,0,0.00265591630228645,0.379046909953879,77
105184,"나의 신념",0,0,0,0.00147126298759753,0.379046909953879,77
16616,"마지막 영화관",16,16,0,0.00106045578976185,0.379046909953879,77
113405,"스타드 업",31,145,31,0.00147126298759753,3.39112634497912,77
142511,"열일곱살의 버킷 리스트",1,1,0,0.00147126298759753,0.379046909953879,77
11216,"거미여인의 키스",55,55,0,0.00147126298759753,0.379046909953879,77
90991,"천국에 간 비올레타",4,4,0,0.00102224116670737,0.379046909953879,77
148882,"프로젝트 후쿠시마! ",0,0,0,0.00147126298759753,0.379046909953879,77
146145,"더 퍼스트, 더 라스트",1,2,0,0.00147126298759753,0.379046909953879,77
11728,"강박관념",17,17,0,0.0885678481606252,0.379046909953879,76
10095,"고스트바스터즈",242,1,230,0.00145215567607029,0.379046909953879,76
72339,"마천루",3,3,0,0.0134888934240715,0.379046909953879,76
27482,"몰로흐",0,0,0,0.00832919554991631,0.379046909953879,76
134740,"유신의 미학",8,8,0,0.00145215567607029,0.0219458944995765,76
134591,"리슨 투 미 말론",3,3,0,0.00553394694949365,0.379046909953879,76
130847,"오 브라더, 오 시스터!",58,7,44,0.00143304836454305,5.60257189864665,75
52852,"벌어진 입",0,0,0,0.00249828098218671,0.379046909953879,75
121105,"노인들의 계획",1,1,0,0.00143304836454305,2.16488308289655,75
36918,"귀여운 여인",2,2,0,0.0457046891731596,0.379046909953879,75
147190,"패닉",0,0,0,0.0389483438171273,0.379046909953879,74
61864,"대지",1,1,0,0.00102224116670737,0.379046909953879,74
131327,"제4의 벽 ",1,1,0,0.00553394694949365,0.379046909953879,74
10521,"흑우: 블랙레인",108,0,103,0.00553394694949365,0.022956560693636,74
140771,"절대미각 사기단",0,0,0,0.00141394105301581,0.379046909953879,74
10729,"집시의 시간",79,0,78,0.000993580199416512,0.379046909953879,74
92638,"버스를 타라",3,3,0,0.00272279189263179,0.379046909953879,74
38408,"주홍글씨",2009,1,2002,0.00139483374148857,0.379046909953879,73
93682,"바보",18,18,0,0.00553394694949365,0.379046909953879,73
117872,"황구",82,55,81,0.0141967324647398,0.684629046313735,72
15597,"대행동",36,0,34,0.00553394694949365,0.379046909953879,72
31268,"A.I.",3731,21,3667,18.531684660171,478.270420973647,72
145168,"산주산겐도 궁수 이야기",0,0,0,0.00429596054170793,0.379046909953879,72
67656,"들고양이",0,0,0,0.00310918419240488,0.379046909953879,72
148758,"파도의 목소리 - 신치마치편 ",0,0,0,0.00133751180690684,0.379046909953879,72
94381,"죽음은 두렵지 않다",0,0,0,0.00276100651568627,0.379046909953879,72
128891,"슈메이커의 용감한 모험",0,0,0,0.00553394694949365,0.379046909953879,71
125721,"붉은 나무 딸기",2,2,0,0.00553394694949365,0.379046909953879,71
128608,"중국은 가깝다 ",0,0,0,0.00126108256079788,0.379046909953879,71
10624,"천국보다 낯선 ",108,5,102,0.328865492351102,0.379046909953879,71
123076,"한민족 그리고 조선족",24,0,21,0.00135661911843408,0.0205020856509202,71
63525,"아이들",20,20,0,0.00135661911843408,0.379046909953879,71
119107,"트루 러브",0,0,0,0.00135661911843408,0.379046909953879,71
105701,"잔인한 내림(遺傳)",0,0,0,0.0006114339688717,0.379046909953879,71
145173,"세 자매",2,0,2,0.00429596054170793,0.379046909953879,71
148663,"불의 날, 생명을 말하다",0,0,0,0.00135661911843408,0.0205020856509202,71
39024,"사람은 무엇으로 사는가",1,1,0,0.0145072262770574,2.16488308289655,70
148883,"벚꽃나무 아래서 ",0,0,0,0.00133751180690684,0.379046909953879,70
150276,"돌고래와 나",2,2,0,0.00133751180690684,0.379046909953879,70
61374,"오유우님",3,3,0,0.00208997593228913,0.379046909953879,70
132527,"50번의 콘서트",3,3,0,0.0013184044953796,0.379046909953879,69
77611,"초콜렛",2,2,0,0.00276100651568627,0.379046909953879,69
19368,"과거와 현재",1,1,0,0.00289666842752968,0.379046909953879,68
31634,"환희의 집",11,11,0,0.0450168259581789,0.379046909953879,68
16099,"네이키드 ",25,1,24,0.0890346124850764,0.379046909953879,68
31125,"포이즌",3,3,0,2.05586392198114,0.379046909953879,68
106270,"숨바꼭질",58,6,54,0.00129929718385236,0.379046909953879,68
148761,"즐거운 나의 집 101",0,0,0,0.00129929718385236,0.379046909953879,68
144585,"파란 입이 달린 얼굴",0,0,0,0.00129929718385236,0.379046909953879,68
148757,"파도의 목소리 - 게센누마편",0,0,0,0.00133751180690684,0.379046909953879,68
130950,"밀그램 프로젝트",11,3,11,0.0130407401173417,3.39112634497912,68
140803,"끝과 시작",64,64,0,0.00129929718385236,0.379046909953879,68
12177,"금지된 사랑",25,25,0,0.00128018987232512,0.379046909953879,67
128906,"소년들",2,2,2,0.00128018987232512,0.379046909953879,67
99048,"가난뱅이의 역습",0,0,0,0.00128018987232512,0.379046909953879,67
65865,"이치카와 콘 이야기",6,6,0,0.32967755309101,0.379046909953879,67
18545,"낮은 목소리 - 아시아에서 여성으로 산다는 것 ",6,0,5,11.6405324444861,0.379046909953879,67
114296,"마일스",114,43,126,0.00128018987232512,10.2087681023714,67
96772,"지구 반대편의 초상",3,3,0,0.00126108256079788,0.379046909953879,66
30673,"투 로드 투게더",0,0,0,0.00553394694949365,0.379046909953879,66
130031,"유예기간",1,1,0,0.00126108256079788,0.379046909953879,66
29961,"빅 퍼레이드 ",1,1,0,0.0134888934240715,0.379046909953879,66
118797,"재",0,0,0,0.00174831900474252,0.379046909953879,66
136128,"체커게임에서 이기는 방법",1,1,0,0.00126108256079788,0.379046909953879,66
147398,"망각에 저항하기 ",1,0,1,0.00126108256079788,0.379046909953879,66
61377,"유키 부인의 초상",0,0,0,0.00208997593228913,0.379046909953879,66
115521,"망대",23,6,19,0.00124197524927064,0.684629046313735,65
130190,"아빠 어렸을 적에 딱지왕 ",0,0,0,0.00553394694949365,0.379046909953879,65
137223,"옥문",0,0,0,0.00553394694949365,0.379046909953879,65
145171,"떠돌이 배우",2,0,2,0.00429596054170793,0.379046909953879,65
145172,"일하는 가족",1,0,1,0.00429596054170793,0.379046909953879,65
27338,"쇼 미 러브",25,25,0,0.0012228679377434,0.379046909953879,64
123795,"8월을 기다리며",0,0,0,0.00553394694949365,0.379046909953879,64
48690,"맨 프럼 어스",3962,609,3870,0.0012228679377434,0.379046909953879,64
10859,"택시 블루스",6,6,0,0.0012228679377434,0.379046909953879,64
112245,"뱀파이어 시스터",0,0,0,0.0012228679377434,0.0520252455132505,64
148884,"빼앗긴 거리",0,0,0,0.0012228679377434,0.379046909953879,64
65517,"몽파르나스의 연인",0,0,0,0.00116979207238995,0.379046909953879,64
54869,"남도의 백합화",0,0,0,0.0233873493093425,0.379046909953879,64
130041,"어느 독재자",0,0,0,0.000783399772616865,0.379046909953879,64
122002,"절망의 날 ",2,2,0,0.00289666842752968,0.379046909953879,63
118991,"라이프 애프터 베스",221,221,0,0.00120376062621616,1.3215759915291,63
14616,"뉴욕의 왕",15,0,15,0.022372751067246,0.379046909953879,63
68531,"생의 엘레지 - 로스트로포비치와 비쉬넵스카야",0,0,0,0.00832919554991631,0.379046909953879,63
29403,"남쪽",0,0,0,0.00330556489421263,0.379046909953879,63
149900,"깨어난 침묵",0,1,0,0.0199480332344392,0.379046909953879,63
88203,"배트맨",30,30,0,0.00553394694949365,0.0323413182099023,62
86766,"옛날 옛날에",0,0,0,0.00553394694949365,0.379046909953879,62
102699,"여인공화국의 재키",3,3,0,0.00118465331468892,0.379046909953879,62
36920,"고향의 푸른 잔디",0,0,0,0.0457046891731596,0.379046909953879,62
78499,"잔인한 계절",7,7,0,0.0199480332344392,0.379046909953879,62
146756,"환상의 섬",6,6,0,0.00118465331468892,0.379046909953879,62
115033,"쌍둥이와 마블갱",0,0,0,0.00116554600316168,0.379046909953879,61
125146,"본 디스 웨이",2,2,0,0.00116554600316168,0.379046909953879,61
133124,"얼음강",4,4,0,0.113249035421955,0.379046909953879,61
143536,"나의 혈육 ",2,2,0,0.00126108256079788,0.379046909953879,61
149549,"음란해녀",5,5,0,0.00116554600316168,0.379046909953879,61
150705,"세비체의 DNA",0,0,0,0.00116554600316168,0.379046909953879,61
99958,"아이슬란드의 성기 박물관",0,0,0,0.00553394694949365,0.379046909953879,60
122855,"전봇대, 당신",5,5,0,0.00842632438351311,0.379046909953879,60
114432,"보이 앤 더 월드",15,17,12,0.00114643869163444,1.7892701950484,60
35827,"크럼",9,9,0,0.00114643869163444,0.379046909953879,60
135614,"임신하고 싶은 새댁의 음란한 정사",0,0,0,0.000722893286113937,0.0173257061838762,60
136029,"화끈하게 주는 젊은 애인",0,0,0,0.00290558517290906,0.0173257061838762,60
133290,"H컵 젊은 과부의 짜릿한 컴백",0,0,0,0.000640094936162561,0.0173257061838762,60
133270,"참을 수 없는 이미지 섹스",0,0,0,0.00114643869163444,0.0173257061838762,60
133266,"젖은 팬티의 은밀한 유혹",0,0,0,0.000640094936162561,0.0173257061838762,60
100280,"써스펜션",1,2,1,0.00114643869163444,0.0173257061838762,60
87749,"유어 시스터스 시스터",7,7,0,0.00114643869163444,0.00482232155451221,60
98539,"욕망의 파라다이스",2,2,0,0.00114643869163444,0.379046909953879,60
133098,"아내의 비밀욕정 1 : 애욕 ",0,0,0,0.00114643869163444,0.0173257061838762,60
133091,"아내의 비밀욕정 2 : 밀애",0,0,0,0.000582773001580839,0.0173257061838762,60
66512,"아내의 비밀욕정 3 : 쾌락",6,0,6,0.000789768876459279,0.0173257061838762,60
139712,"아내의 비밀욕정 4 : 음란",0,0,0,0.00114643869163444,0.0173257061838762,60
138261,"쾌락지구X",10,10,0,0.00114643869163444,61.6709806064387,60
140111,"초식남의 미끈한 OL녀 맛보기",0,0,0,0.000582773001580839,0.0173257061838762,60
141488,"청순 여형사의 비밀스런 이중 생활",0,0,0,0.000651240867886784,0.0173257061838762,60
141422,"애프터: 하고 싶은 그녀",0,0,0,0.000722893286113937,0.0173257061838762,60
141471,"G컵 미녀의 참을 수 없는 폭주",0,0,0,0.00025931351358398,0.0173257061838762,60
132144,"리디머: 최후의 심판자",22,22,0,0.00114643869163444,61.6709806064387,60
141410,"오르가즘: 신입 여형사의 특수임무",0,0,0,0.000651240867886784,0.0173257061838762,60
84751,"녹색의 해 ",3,3,0,0.000859829018725828,0.379046909953879,60
121045,"몬스터즈2: 죽음의 대륙",74,8,72,0.00114643869163444,61.6709806064387,60
109653,"더티 파티",1,1,0,0.00114643869163444,61.6709806064387,60
108070,"지구 최후의 날 2015",36,36,0,0.00114643869163444,0.216090057682234,60
116121,"겜블러 2015",1,1,0,0.00114643869163444,0.379046909953879,60
113373,"쿄코와 슈이치의 경우",5,5,0,0.00114643869163444,154.323241359253,60
145754,"다크니스: 영혼의 그림자",8,8,0,0.00114643869163444,154.323241359253,60
145400,"친구 남편: 부부교환의 날",0,0,0,0.000262725533499558,0.216090057682234,60
145368,"치한전차: 음란한 퇴근길",0,0,0,0.000651240867886784,0.216090057682234,60
145398,"위기의 유부남: 만나는 여자마다 하고 싶어!",0,0,0,0.000394884438229639,0.216090057682234,60
145401,"8번째 욕정",0,0,0,0.00114643869163444,0.379046909953879,60
147350,"직장 여선배의 탐욕정사",0,0,0,0.000582773001580839,0.379046909953879,60
141456,"사무라이헌터",26,26,0,0.00114643869163444,4.22689478532633,60
136122,"도라: 욕망에 눈뜨다",1,1,0,0.00114643869163444,0.379046909953879,60
147312,"색녀로 태어난 옆집여자",0,0,0,0.00114643869163444,0.379046909953879,60
125319,"엿보기 구멍",16,16,0,0.00114643869163444,0.379046909953879,60
140607,"택시: 나이트페어",10,10,0,0.00114643869163444,5.61745596364424,60
128484,"투어드포스 : 기적의 여정",11,12,0,0.00114643869163444,0.0167421667742109,60
147310,"여사장의 은밀한 유혹",0,0,0,0.000722893286113937,0.0173257061838762,60
141220,"버닝데드: 좀비의섬",20,20,0,0.00114643869163444,0.0167421667742109,60
118987,"예비 신부의 러브호텔 체험기",0,0,0,0.00114643869163444,0.0173257061838762,60
110668,"은밀 부위",0,0,0,0.00114643869163444,0.379046909953879,60
77151,"필사의검 토리사시",26,26,0,0.00114643869163444,4.22689478532633,60
119159,"오퍼나지: 비밀의 집",22,22,0,0.00114643869163444,0.0167421667742109,60
148660,"인턴 간호사의 아주 특별한 경험",0,0,0,0.000651240867886784,0.0173257061838762,60
148658,"조건만남 : 불륜의 시작",0,0,0,0.00290558517290906,0.0173257061838762,60
148659,"베이글녀들의 성감클럽",0,0,0,0.00114643869163444,0.0173257061838762,60
143821,"여자 전쟁: 도기의 난",11,12,0,0.00114643869163444,5.61745596364424,60
148619,"포비아: 악령의 한",1,1,0,0.00114643869163444,0.0167421667742109,60
137031,"더 걸 이즈 인 트러블",4,4,0,0.00114643869163444,0.0125972322045267,60
138049,"블랙번: 죽음의 숲",23,23,0,0.00114643869163444,0.0167421667742109,60
116867,"언유주얼 서스펙트",12,12,0,0.00114643869163444,0.0167421667742109,60
148621,"동거녀의 달콤한 젤리",2,2,0,0.00290558517290906,0.0173257061838762,60
148622,"불륜백서: 아내의 피트니스 강사",0,0,0,0.00114643869163444,0.0173257061838762,60
146995,"위 스틸 킬",7,7,0,0.000592326657344459,0.0125972322045267,60
124272,"노스맨: 바이킹과 늑대군단",50,50,0,0.00114643869163444,7.47527218695664,60
